"id","true","output"
1363,"C3","C3"
1364,"C3","C3"
1365,"C3","C3"
1366,"C3","C3"
1367,"C3","C3"
1368,"C3","C3"
1369,"C3","C3"
1370,"C3","C3"
1371,"C3","C3"
1372,"C3","C3"
1373,"C3","C3"
1374,"C3","C3"
1375,"C3","C3"
1376,"C3","C3"
1377,"C3","C3"
1378,"C3","C3"
1379,"C3","C3"
1380,"C3","C3"
1381,"C3","C3"
1382,"C3","C3"
1383,"C3","C3"
1384,"C3","C3"
1385,"C3","C3"
1386,"C3","C3"
1387,"C3","C3"
1388,"C3","C3"
1389,"C3","C2"
1390,"C3","C3"
1391,"C3","C2"
1392,"C3","C3"
1393,"C3","C3"
1394,"C3","C3"
1395,"C3","C3"
1396,"C3","C2"
1397,"C3","C3"
1398,"C3","C3"
1399,"C3","C3"
1400,"C3","C3"
1401,"C3","C3"
1402,"C3","C3"
1403,"C3","C3"
1404,"C3","C3"
1405,"C3","C3"
1406,"C3","C3"
1407,"C3","C3"
1408,"C3","C3"
1409,"C3","C3"
1410,"C3","C3"
1411,"C3","C3"
1412,"C3","C3"
1413,"C3","C3"
1414,"C3","C3"
1415,"C3","C3"
1416,"C3","C3"
1417,"C3","C3"
1418,"C3","C3"
1419,"C3","C3"
1420,"C3","C3"
1421,"C3","C3"
1422,"C3","C3"
1423,"C3","C3"
1424,"C3","C3"
1425,"C3","C3"
1426,"C3","C3"
1427,"C3","C3"
1428,"C3","C3"
1429,"C3","C3"
1430,"C3","C3"
1431,"C3","C3"
1432,"C3","C3"
1433,"C3","C3"
1434,"C3","C3"
1435,"C3","C3"
1436,"C3","C3"
1437,"C3","C3"
1438,"C3","C3"
1439,"C3","C3"
1440,"C3","C3"
1441,"C3","C3"
1442,"C3","C3"
1443,"C3","C3"
1444,"C3","C3"
1445,"C3","C3"
1446,"C3","C3"
1447,"C3","C3"
1448,"C3","C3"
1449,"C3","C3"
1450,"C3","C3"
1451,"C3","C3"
1452,"C3","C2"
1453,"C3","C3"
1454,"C3","C3"
1455,"C3","C3"
1456,"C3","C3"
1457,"C3","C3"
1458,"C3","C3"
1459,"C3","C3"
1460,"C3","C3"
1461,"C3","C3"
1462,"C3","C3"
1463,"C3","C3"
1464,"C3","C3"
1465,"C3","C3"
1466,"C3","C3"
1467,"C3","C3"
1468,"C3","C3"
1469,"C3","C3"
1470,"C3","C3"
1471,"C3","C3"
1472,"C3","C3"
1473,"C3","C3"
1474,"C3","C2"
1475,"C3","C3"
1476,"C3","C3"
1477,"C3","C3"
1478,"C3","C3"
1479,"C3","C3"
1480,"C3","C3"
1481,"C3","C3"
1482,"C3","C3"
1483,"C3","C3"
1484,"C3","C3"
1485,"C3","C3"
1486,"C3","C3"
1487,"C3","C3"
1488,"C3","C3"
1489,"C3","C3"
1490,"C3","C3"
1491,"C3","C3"
1492,"C3","C3"
1493,"C3","C3"
1494,"C3","C2"
1495,"C3","C3"
1496,"C3","C3"
1497,"C3","C3"
1498,"C3","C3"
1499,"C3","C3"
1500,"C3","C3"
1501,"C1","C2"
1502,"C1","C2"
1503,"C1","C1"
1504,"C1","C1"
1505,"C1","C3"
1506,"C1","C2"
1507,"C1","C3"
1508,"C1","C1"
1509,"C1","C1"
1510,"C1","C3"
1511,"C1","C1"
1512,"C1","C2"
1513,"C1","C1"
1514,"C1","C1"
1515,"C1","C3"
1516,"C1","C3"
1517,"C1","C2"
1518,"C1","C1"
1519,"C1","C1"
1520,"C1","C1"
1521,"C1","C2"
1522,"C1","C1"
1523,"C1","C3"
1524,"C1","C3"
1525,"C1","C1"
1526,"C1","C1"
1527,"C1","C3"
1528,"C1","C1"
1529,"C1","C1"
1530,"C1","C1"
1531,"C1","C2"
1532,"C1","C2"
1533,"C1","C2"
1534,"C1","C3"
1535,"C1","C3"
1536,"C1","C3"
1537,"C1","C1"
1538,"C1","C1"
1539,"C1","C3"
1540,"C1","C2"
1541,"C1","C3"
1542,"C1","C3"
1543,"C1","C1"
1544,"C1","C1"
1545,"C1","C3"
1546,"C1","C2"
1547,"C1","C3"
1548,"C1","C1"
1549,"C1","C1"
1550,"C1","C3"
1551,"C1","C1"
1552,"C1","C1"
1553,"C1","C1"
1554,"C1","C1"
1555,"C1","C1"
1556,"C1","C3"
1557,"C1","C1"
1558,"C1","C1"
1559,"C1","C3"
1560,"C1","C1"
1561,"C1","C3"
1562,"C1","C2"
1563,"C1","C3"
1564,"C1","C2"
1565,"C1","C1"
1566,"C1","C2"
1567,"C1","C2"
1568,"C1","C1"
1569,"C1","C1"
1570,"C1","C2"
1571,"C1","C3"
1572,"C1","C3"
1573,"C1","C3"
1574,"C1","C3"
1575,"C1","C1"
1576,"C1","C1"
1577,"C1","C1"
1578,"C1","C2"
1579,"C1","C1"
1580,"C1","C2"
1581,"C1","C1"
1582,"C1","C2"
1583,"C1","C2"
1584,"C1","C3"
1585,"C1","C1"
1586,"C1","C1"
1587,"C1","C1"
1588,"C1","C1"
1589,"C1","C3"
1590,"C1","C3"
1591,"C1","C1"
1592,"C1","C1"
1593,"C1","C1"
1594,"C1","C1"
1595,"C1","C3"
1596,"C1","C1"
1597,"C1","C1"
1598,"C1","C3"
1599,"C1","C1"
1600,"C1","C1"
1601,"C1","C1"
1602,"C1","C3"
1603,"C1","C3"
1604,"C1","C3"
1605,"C1","C3"
1606,"C1","C1"
1607,"C1","C1"
1608,"C1","C2"
1609,"C1","C1"
1610,"C1","C2"
1611,"C1","C1"
1612,"C1","C2"
1613,"C1","C1"
1614,"C1","C1"
1615,"C1","C1"
1616,"C1","C3"
1617,"C1","C3"
1618,"C1","C3"
1619,"C1","C1"
1620,"C1","C2"
1621,"C1","C1"
1622,"C1","C1"
1623,"C1","C1"
1624,"C1","C1"
1625,"C1","C1"
1626,"C1","C2"
1627,"C1","C1"
1628,"C1","C1"
1629,"C1","C1"
1630,"C1","C1"
1631,"C1","C1"
1632,"C1","C3"
1633,"C1","C3"
1634,"C1","C3"
1635,"C1","C3"
1636,"C1","C1"
1637,"C1","C2"
1638,"C1","C2"
1639,"C1","C2"
1640,"C1","C1"
1641,"C1","C1"
1642,"C1","C2"
1643,"C1","C1"
1644,"C1","C1"
1645,"C1","C1"
1646,"C1","C3"
1647,"C1","C3"
1648,"C1","C3"
1649,"C1","C2"
1650,"C1","C2"
1651,"C1","C1"
1652,"C1","C2"
1653,"C1","C2"
1654,"C1","C1"
1655,"C1","C1"
1656,"C1","C2"
1657,"C1","C1"
1658,"C1","C3"
1659,"C1","C1"
1660,"C1","C3"
1661,"C1","C3"
1662,"C1","C1"
1663,"C1","C3"
1664,"C1","C1"
1665,"C1","C2"
1666,"C1","C2"
1667,"C1","C1"
1668,"C1","C2"
1669,"C1","C1"
1670,"C2","C2"
1671,"C2","C2"
1672,"C2","C2"
1673,"C2","C2"
1674,"C2","C2"
1675,"C2","C2"
1676,"C2","C2"
1677,"C2","C2"
1678,"C2","C2"
1679,"C2","C1"
1680,"C2","C2"
1681,"C2","C2"
1682,"C2","C2"
1683,"C2","C2"
1684,"C2","C3"
1685,"C2","C2"
1686,"C2","C2"
1687,"C2","C2"
1688,"C2","C2"
1689,"C2","C2"
1690,"C2","C1"
1691,"C2","C2"
1692,"C2","C2"
1693,"C2","C2"
1694,"C2","C2"
1695,"C2","C2"
1696,"C2","C2"
1697,"C2","C2"
1698,"C2","C2"
1699,"C2","C2"
1700,"C2","C2"
1701,"C2","C2"
1702,"C2","C2"
1703,"C2","C2"
1704,"C2","C2"
1705,"C2","C2"
1706,"C2","C2"
1707,"C2","C2"
1708,"C2","C2"
1709,"C2","C2"
1710,"C2","C2"
1711,"C2","C2"
1712,"C2","C2"
1713,"C2","C2"
1714,"C2","C2"
1715,"C2","C2"
1716,"C2","C3"
1717,"C2","C2"
1718,"C2","C2"
1719,"C2","C2"
1720,"C2","C2"
1721,"C2","C2"
1722,"C2","C2"
1723,"C2","C2"
1724,"C2","C3"
1725,"C2","C2"
1726,"C2","C2"
1727,"C2","C2"
1728,"C2","C2"
1729,"C2","C2"
1730,"C2","C2"
1731,"C2","C2"
1732,"C2","C2"
1733,"C2","C2"
1734,"C2","C2"
1735,"C2","C2"
1736,"C2","C2"
1737,"C2","C2"
1738,"C2","C2"
1739,"C2","C2"
1740,"C2","C2"
1741,"C2","C2"
1742,"C2","C2"
1743,"C2","C2"
1744,"C2","C2"
1745,"C2","C2"
1746,"C2","C2"
1747,"C2","C2"
1748,"C2","C2"
1749,"C2","C2"
1750,"C2","C2"
1751,"C2","C2"
1752,"C2","C2"
1753,"C2","C2"
1754,"C2","C2"
1755,"C2","C2"
1756,"C2","C2"
1757,"C2","C2"
1758,"C2","C2"
1759,"C2","C2"
1760,"C2","C2"
1761,"C2","C2"
1762,"C2","C2"
1763,"C2","C2"
1764,"C2","C2"
1765,"C2","C2"
1766,"C2","C2"
1767,"C2","C2"
1768,"C2","C2"
1769,"C2","C2"
1770,"C2","C2"
1771,"C2","C2"
1772,"C2","C2"
1773,"C2","C2"
1774,"C2","C2"
1775,"C2","C2"
1776,"C2","C2"
1777,"C2","C2"
1778,"C2","C2"
1779,"C2","C2"
1780,"C2","C2"
1781,"C2","C2"
1782,"C2","C2"
1783,"C2","C2"
1784,"C2","C3"
1785,"C2","C2"
1786,"C2","C2"
1787,"C2","C2"
1788,"C2","C2"
1789,"C2","C2"
1790,"C2","C2"
1791,"C2","C2"
1792,"C2","C2"
1793,"C2","C2"
1794,"C2","C2"
1795,"C2","C2"
1796,"C2","C2"
1797,"C2","C2"
1798,"C2","C2"
1799,"C2","C2"
1800,"C2","C3"
1801,"C2","C2"
1802,"C2","C2"
1803,"C2","C2"
1804,"C2","C2"
1805,"C2","C2"
1806,"C2","C2"
1807,"C2","C2"
1808,"C2","C2"
1809,"C2","C2"
1810,"C2","C2"
1811,"C2","C2"
1812,"C2","C2"
1813,"C2","C2"
1814,"C2","C2"
1815,"C2","C2"
1816,"C2","C2"
1817,"C2","C2"
1818,"C2","C2"
1819,"C2","C2"
1820,"C2","C2"
1821,"C2","C2"
1822,"C2","C2"
1823,"C2","C2"
1824,"C2","C2"
1825,"C2","C2"
1826,"C2","C2"
1827,"C2","C2"
1828,"C2","C2"
1829,"C2","C2"
1830,"C2","C2"
1831,"C2","C3"
1832,"C2","C2"
1833,"C2","C2"
1834,"C2","C2"
1835,"C2","C2"
1836,"C3","C3"
1837,"C3","C3"
1838,"C3","C3"
1839,"C3","C3"
1840,"C3","C3"
1841,"C3","C3"
1842,"C3","C3"
1843,"C3","C3"
1844,"C3","C3"
1845,"C3","C3"
1846,"C3","C3"
1847,"C3","C3"
1848,"C3","C3"
1849,"C3","C3"
1850,"C3","C3"
1851,"C3","C3"
1852,"C3","C3"
1853,"C3","C3"
1854,"C3","C3"
1855,"C3","C3"
1856,"C3","C3"
1857,"C3","C3"
1858,"C3","C3"
1859,"C3","C3"
1860,"C3","C3"
1861,"C3","C3"
1862,"C3","C3"
1863,"C3","C3"
1864,"C3","C3"
1865,"C3","C3"
1866,"C3","C3"
1867,"C3","C3"
1868,"C3","C3"
1869,"C3","C2"
1870,"C3","C3"
1871,"C3","C3"
1872,"C3","C2"
1873,"C3","C3"
1874,"C3","C3"
1875,"C3","C3"
1876,"C3","C3"
1877,"C3","C3"
1878,"C3","C2"
1879,"C3","C3"
1880,"C3","C2"
1881,"C3","C3"
1882,"C3","C3"
1883,"C3","C3"
1884,"C3","C3"
1885,"C3","C3"
1886,"C3","C3"
1887,"C3","C3"
1888,"C3","C3"
1889,"C3","C3"
1890,"C3","C2"
1891,"C3","C3"
1892,"C3","C3"
1893,"C3","C3"
1894,"C3","C3"
1895,"C3","C3"
1896,"C3","C3"
1897,"C3","C3"
1898,"C3","C3"
1899,"C3","C3"
1900,"C3","C3"
1901,"C3","C3"
1902,"C3","C3"
1903,"C3","C3"
1904,"C3","C3"
1905,"C3","C3"
1906,"C3","C3"
1907,"C3","C3"
1908,"C3","C3"
1909,"C3","C3"
1910,"C3","C3"
1911,"C3","C3"
1912,"C3","C3"
1913,"C3","C3"
1914,"C3","C3"
1915,"C3","C3"
1916,"C3","C3"
1917,"C3","C3"
1918,"C3","C3"
1919,"C3","C3"
1920,"C3","C3"
1921,"C3","C3"
1922,"C3","C3"
1923,"C3","C3"
1924,"C3","C3"
1925,"C3","C3"
1926,"C3","C2"
1927,"C3","C3"
1928,"C3","C3"
1929,"C3","C2"
1930,"C3","C3"
1931,"C3","C3"
1932,"C3","C3"
1933,"C3","C3"
1934,"C3","C3"
1935,"C3","C3"
1936,"C3","C3"
1937,"C3","C3"
1938,"C3","C2"
1939,"C3","C3"
1940,"C3","C3"
1941,"C3","C3"
1942,"C3","C3"
1943,"C3","C3"
1944,"C3","C3"
1945,"C3","C3"
1946,"C3","C3"
1947,"C3","C3"
1948,"C3","C2"
1949,"C3","C3"
1950,"C3","C3"
1951,"C3","C3"
1952,"C3","C3"
1953,"C3","C3"
1954,"C3","C3"
1955,"C3","C3"
1956,"C3","C3"
1957,"C3","C3"
1958,"C3","C3"
1959,"C3","C3"
1960,"C3","C3"
1961,"C3","C3"
1962,"C3","C3"
1963,"C3","C2"
1964,"C3","C3"
1965,"C3","C3"
1966,"C3","C3"
1967,"C3","C3"
1968,"C3","C3"
1969,"C3","C3"
1970,"C3","C2"
1971,"C3","C3"
1972,"C3","C3"
1973,"C3","C3"
1974,"C3","C3"
1975,"C3","C3"
1976,"C3","C3"
1977,"C3","C3"
1978,"C3","C3"
1979,"C3","C3"
1980,"C3","C3"
1981,"C3","C3"
1982,"C3","C3"
1983,"C3","C3"
1984,"C3","C3"
1985,"C3","C3"
1986,"C3","C3"
1987,"C3","C3"
1988,"C3","C3"
1989,"C3","C2"
1990,"C3","C3"
1991,"C3","C3"
1992,"C3","C3"
1993,"C3","C3"
1994,"C3","C2"
1995,"C3","C3"
1996,"C3","C3"
1997,"C3","C3"
1998,"C3","C3"
1999,"C3","C3"
2000,"C3","C3"
2001,"C1","C3"
2002,"C1","C1"
2003,"C1","C3"
2004,"C1","C3"
2005,"C1","C3"
2006,"C1","C3"
2007,"C1","C2"
2008,"C1","C1"
2009,"C1","C1"
2010,"C1","C3"
2011,"C1","C1"
2012,"C1","C2"
2013,"C1","C1"
2014,"C1","C2"
2015,"C1","C1"
2016,"C1","C1"
2017,"C1","C2"
2018,"C1","C3"
2019,"C1","C1"
2020,"C1","C2"
2021,"C1","C1"
2022,"C1","C3"
2023,"C1","C3"
2024,"C1","C1"
2025,"C1","C2"
2026,"C1","C2"
2027,"C1","C1"
2028,"C1","C3"
2029,"C1","C2"
2030,"C1","C3"
2031,"C1","C2"
2032,"C1","C3"
2033,"C1","C1"
2034,"C1","C1"
2035,"C1","C2"
2036,"C1","C2"
2037,"C1","C2"
2038,"C1","C1"
2039,"C1","C3"
2040,"C1","C1"
2041,"C1","C1"
2042,"C1","C1"
2043,"C1","C2"
2044,"C1","C1"
2045,"C1","C3"
2046,"C1","C3"
2047,"C1","C1"
2048,"C1","C2"
2049,"C1","C2"
2050,"C1","C3"
2051,"C1","C1"
2052,"C1","C3"
2053,"C1","C1"
2054,"C1","C1"
2055,"C1","C1"
2056,"C1","C1"
2057,"C1","C2"
2058,"C1","C1"
2059,"C1","C1"
2060,"C1","C1"
2061,"C1","C1"
2062,"C1","C3"
2063,"C1","C1"
2064,"C1","C3"
2065,"C1","C2"
2066,"C1","C2"
2067,"C1","C3"
2068,"C1","C1"
2069,"C1","C3"
2070,"C1","C1"
2071,"C1","C2"
2072,"C1","C2"
2073,"C1","C3"
2074,"C1","C1"
2075,"C1","C2"
2076,"C1","C2"
2077,"C1","C1"
2078,"C1","C3"
2079,"C1","C1"
2080,"C1","C3"
2081,"C1","C2"
2082,"C1","C1"
2083,"C1","C3"
2084,"C1","C2"
2085,"C1","C3"
2086,"C1","C3"
2087,"C1","C1"
2088,"C1","C3"
2089,"C1","C1"
2090,"C1","C2"
2091,"C1","C3"
2092,"C1","C1"
2093,"C1","C1"
2094,"C1","C3"
2095,"C1","C1"
2096,"C1","C2"
2097,"C1","C1"
2098,"C1","C1"
2099,"C1","C1"
2100,"C1","C2"
2101,"C1","C1"
2102,"C1","C2"
2103,"C1","C1"
2104,"C1","C3"
2105,"C1","C1"
2106,"C1","C3"
2107,"C1","C1"
2108,"C1","C2"
2109,"C1","C1"
2110,"C1","C1"
2111,"C1","C1"
2112,"C1","C2"
2113,"C1","C1"
2114,"C1","C3"
2115,"C1","C2"
2116,"C1","C1"
2117,"C1","C1"
2118,"C1","C2"
2119,"C1","C3"
2120,"C1","C1"
2121,"C1","C2"
2122,"C1","C3"
2123,"C1","C1"
2124,"C1","C1"
2125,"C1","C2"
2126,"C1","C2"
2127,"C1","C3"
2128,"C1","C1"
2129,"C1","C2"
2130,"C1","C1"
2131,"C1","C2"
2132,"C1","C1"
2133,"C1","C1"
2134,"C1","C1"
2135,"C1","C2"
2136,"C1","C3"
2137,"C1","C1"
2138,"C1","C1"
2139,"C1","C1"
2140,"C1","C3"
2141,"C1","C3"
2142,"C1","C1"
2143,"C1","C2"
2144,"C1","C2"
2145,"C1","C1"
2146,"C1","C3"
2147,"C1","C1"
2148,"C1","C2"
2149,"C1","C1"
2150,"C1","C3"
2151,"C1","C1"
2152,"C1","C1"
2153,"C1","C1"
2154,"C1","C1"
2155,"C1","C1"
2156,"C1","C2"
2157,"C1","C1"
2158,"C1","C3"
2159,"C1","C1"
2160,"C1","C1"
2161,"C1","C1"
2162,"C1","C2"
2163,"C1","C3"
2164,"C1","C3"
2165,"C1","C3"
2166,"C1","C1"
2167,"C1","C3"
2168,"C1","C1"
2169,"C1","C1"
2170,"C2","C2"
2171,"C2","C2"
2172,"C2","C2"
2173,"C2","C2"
2174,"C2","C2"
2175,"C2","C2"
2176,"C2","C2"
2177,"C2","C2"
2178,"C2","C2"
2179,"C2","C2"
2180,"C2","C2"
2181,"C2","C3"
2182,"C2","C2"
2183,"C2","C2"
2184,"C2","C3"
2185,"C2","C2"
2186,"C2","C2"
2187,"C2","C2"
2188,"C2","C2"
2189,"C2","C2"
2190,"C2","C2"
2191,"C2","C2"
2192,"C2","C2"
2193,"C2","C3"
2194,"C2","C2"
2195,"C2","C2"
2196,"C2","C2"
2197,"C2","C3"
2198,"C2","C2"
2199,"C2","C2"
2200,"C2","C2"
2201,"C2","C2"
2202,"C2","C2"
2203,"C2","C2"
2204,"C2","C2"
2205,"C2","C2"
2206,"C2","C2"
2207,"C2","C2"
2208,"C2","C2"
2209,"C2","C2"
2210,"C2","C2"
2211,"C2","C2"
2212,"C2","C2"
2213,"C2","C3"
2214,"C2","C2"
2215,"C2","C2"
2216,"C2","C2"
2217,"C2","C2"
2218,"C2","C2"
2219,"C2","C2"
2220,"C2","C2"
2221,"C2","C2"
2222,"C2","C2"
2223,"C2","C2"
2224,"C2","C2"
2225,"C2","C3"
2226,"C2","C2"
2227,"C2","C2"
2228,"C2","C2"
2229,"C2","C2"
2230,"C2","C2"
2231,"C2","C2"
2232,"C2","C2"
2233,"C2","C2"
2234,"C2","C2"
2235,"C2","C3"
2236,"C2","C2"
2237,"C2","C2"
2238,"C2","C2"
2239,"C2","C2"
2240,"C2","C2"
2241,"C2","C2"
2242,"C2","C2"
2243,"C2","C3"
2244,"C2","C2"
2245,"C2","C2"
2246,"C2","C2"
2247,"C2","C2"
2248,"C2","C2"
2249,"C2","C2"
2250,"C2","C2"
2251,"C2","C2"
2252,"C2","C2"
2253,"C2","C2"
2254,"C2","C2"
2255,"C2","C2"
2256,"C2","C2"
2257,"C2","C2"
2258,"C2","C2"
2259,"C2","C3"
2260,"C2","C2"
2261,"C2","C2"
2262,"C2","C2"
2263,"C2","C2"
2264,"C2","C2"
2265,"C2","C2"
2266,"C2","C2"
2267,"C2","C2"
2268,"C2","C2"
2269,"C2","C2"
2270,"C2","C2"
2271,"C2","C1"
2272,"C2","C2"
2273,"C2","C2"
2274,"C2","C2"
2275,"C2","C2"
2276,"C2","C2"
2277,"C2","C2"
2278,"C2","C2"
2279,"C2","C2"
2280,"C2","C2"
2281,"C2","C3"
2282,"C2","C3"
2283,"C2","C2"
2284,"C2","C2"
2285,"C2","C2"
2286,"C2","C2"
2287,"C2","C3"
2288,"C2","C2"
2289,"C2","C2"
2290,"C2","C2"
2291,"C2","C2"
2292,"C2","C2"
2293,"C2","C2"
2294,"C2","C2"
2295,"C2","C2"
2296,"C2","C2"
2297,"C2","C2"
2298,"C2","C2"
2299,"C2","C2"
2300,"C2","C3"
2301,"C2","C2"
2302,"C2","C2"
2303,"C2","C2"
2304,"C2","C2"
2305,"C2","C2"
2306,"C2","C2"
2307,"C2","C2"
2308,"C2","C3"
2309,"C2","C2"
2310,"C2","C2"
2311,"C2","C2"
2312,"C2","C2"
2313,"C2","C2"
2314,"C2","C2"
2315,"C2","C2"
2316,"C2","C2"
2317,"C2","C2"
2318,"C2","C2"
2319,"C2","C2"
2320,"C2","C2"
2321,"C2","C2"
2322,"C2","C2"
2323,"C2","C2"
2324,"C2","C2"
2325,"C2","C1"
2326,"C2","C2"
2327,"C2","C2"
2328,"C2","C2"
2329,"C2","C2"
2330,"C2","C2"
2331,"C2","C2"
2332,"C2","C2"
2333,"C2","C2"
2334,"C2","C2"
2335,"C2","C2"
2336,"C3","C3"
2337,"C3","C3"
2338,"C3","C3"
2339,"C3","C3"
2340,"C3","C3"
2341,"C3","C3"
2342,"C3","C3"
2343,"C3","C3"
2344,"C3","C3"
2345,"C3","C3"
2346,"C3","C3"
2347,"C3","C3"
2348,"C3","C3"
2349,"C3","C3"
2350,"C3","C3"
2351,"C3","C2"
2352,"C3","C3"
2353,"C3","C3"
2354,"C3","C3"
2355,"C3","C3"
2356,"C3","C3"
2357,"C3","C3"
2358,"C3","C3"
2359,"C3","C3"
2360,"C3","C3"
2361,"C3","C2"
2362,"C3","C3"
2363,"C3","C3"
2364,"C3","C3"
2365,"C3","C3"
2366,"C3","C3"
2367,"C3","C3"
2368,"C3","C3"
2369,"C3","C3"
2370,"C3","C3"
2371,"C3","C3"
2372,"C3","C3"
2373,"C3","C3"
2374,"C3","C3"
2375,"C3","C3"
2376,"C3","C3"
2377,"C3","C3"
2378,"C3","C3"
2379,"C3","C3"
2380,"C3","C3"
2381,"C3","C3"
2382,"C3","C3"
2383,"C3","C3"
2384,"C3","C3"
2385,"C3","C3"
2386,"C3","C3"
2387,"C3","C3"
2388,"C3","C3"
2389,"C3","C3"
2390,"C3","C3"
2391,"C3","C3"
2392,"C3","C3"
2393,"C3","C3"
2394,"C3","C3"
2395,"C3","C2"
2396,"C3","C3"
2397,"C3","C3"
2398,"C3","C3"
2399,"C3","C3"
2400,"C3","C2"
2401,"C3","C3"
2402,"C3","C3"
2403,"C3","C3"
2404,"C3","C3"
2405,"C3","C3"
2406,"C3","C3"
2407,"C3","C3"
2408,"C3","C3"
2409,"C3","C3"
2410,"C3","C3"
2411,"C3","C3"
2412,"C3","C3"
2413,"C3","C3"
2414,"C3","C3"
2415,"C3","C3"
2416,"C3","C3"
2417,"C3","C3"
2418,"C3","C3"
2419,"C3","C3"
2420,"C3","C3"
2421,"C3","C3"
2422,"C3","C3"
2423,"C3","C2"
2424,"C3","C3"
2425,"C3","C3"
2426,"C3","C3"
2427,"C3","C3"
2428,"C3","C3"
2429,"C3","C3"
2430,"C3","C3"
2431,"C3","C3"
2432,"C3","C3"
2433,"C3","C3"
2434,"C3","C3"
2435,"C3","C2"
2436,"C3","C3"
2437,"C3","C3"
2438,"C3","C3"
2439,"C3","C3"
2440,"C3","C3"
2441,"C3","C3"
2442,"C3","C3"
2443,"C3","C3"
2444,"C3","C3"
2445,"C3","C3"
2446,"C3","C3"
2447,"C3","C2"
2448,"C3","C3"
2449,"C3","C3"
2450,"C3","C3"
2451,"C3","C3"
2452,"C3","C3"
2453,"C3","C3"
2454,"C3","C3"
2455,"C3","C3"
2456,"C3","C3"
2457,"C3","C3"
2458,"C3","C3"
2459,"C3","C3"
2460,"C3","C3"
2461,"C3","C3"
2462,"C3","C3"
2463,"C3","C3"
2464,"C3","C3"
2465,"C3","C3"
2466,"C3","C3"
2467,"C3","C3"
2468,"C3","C3"
2469,"C3","C3"
2470,"C3","C3"
2471,"C3","C3"
2472,"C3","C3"
2473,"C3","C3"
2474,"C3","C3"
2475,"C3","C3"
2476,"C3","C3"
2477,"C3","C3"
2478,"C3","C3"
2479,"C3","C2"
2480,"C3","C3"
2481,"C3","C3"
2482,"C3","C3"
2483,"C3","C3"
2484,"C3","C2"
2485,"C3","C3"
2486,"C3","C3"
2487,"C3","C3"
2488,"C3","C3"
2489,"C3","C3"
2490,"C3","C3"
2491,"C3","C3"
2492,"C3","C3"
2493,"C3","C3"
2494,"C3","C3"
2495,"C3","C1"
2496,"C3","C3"
2497,"C3","C3"
2498,"C3","C3"
2499,"C3","C3"
2500,"C3","C3"
2501,"C1","C2"
2502,"C1","C2"
2503,"C1","C3"
2504,"C1","C1"
2505,"C1","C2"
2506,"C1","C1"
2507,"C1","C1"
2508,"C1","C3"
2509,"C1","C2"
2510,"C1","C1"
2511,"C1","C2"
2512,"C1","C3"
2513,"C1","C3"
2514,"C1","C1"
2515,"C1","C2"
2516,"C1","C1"
2517,"C1","C3"
2518,"C1","C1"
2519,"C1","C1"
2520,"C1","C2"
2521,"C1","C2"
2522,"C1","C2"
2523,"C1","C1"
2524,"C1","C1"
2525,"C1","C1"
2526,"C1","C1"
2527,"C1","C1"
2528,"C1","C2"
2529,"C1","C3"
2530,"C1","C3"
2531,"C1","C1"
2532,"C1","C1"
2533,"C1","C2"
2534,"C1","C1"
2535,"C1","C1"
2536,"C1","C2"
2537,"C1","C1"
2538,"C1","C2"
2539,"C1","C1"
2540,"C1","C2"
2541,"C1","C1"
2542,"C1","C2"
2543,"C1","C1"
2544,"C1","C1"
2545,"C1","C3"
2546,"C1","C3"
2547,"C1","C1"
2548,"C1","C3"
2549,"C1","C2"
2550,"C1","C1"
2551,"C1","C2"
2552,"C1","C1"
2553,"C1","C1"
2554,"C1","C1"
2555,"C1","C1"
2556,"C1","C1"
2557,"C1","C1"
2558,"C1","C3"
2559,"C1","C2"
2560,"C1","C1"
2561,"C1","C3"
2562,"C1","C3"
2563,"C1","C1"
2564,"C1","C1"
2565,"C1","C1"
2566,"C1","C1"
2567,"C1","C1"
2568,"C1","C3"
2569,"C1","C2"
2570,"C1","C2"
2571,"C1","C3"
2572,"C1","C2"
2573,"C1","C1"
2574,"C1","C3"
2575,"C1","C1"
2576,"C1","C1"
2577,"C1","C2"
2578,"C1","C1"
2579,"C1","C1"
2580,"C1","C1"
2581,"C1","C1"
2582,"C1","C1"
2583,"C1","C1"
2584,"C1","C3"
2585,"C1","C3"
2586,"C1","C1"
2587,"C1","C1"
2588,"C1","C3"
2589,"C1","C1"
2590,"C1","C2"
2591,"C1","C3"
2592,"C1","C3"
2593,"C1","C2"
2594,"C1","C3"
2595,"C1","C2"
2596,"C1","C2"
2597,"C1","C2"
2598,"C1","C2"
2599,"C1","C1"
2600,"C1","C2"
2601,"C1","C3"
2602,"C1","C1"
2603,"C1","C1"
2604,"C1","C3"
2605,"C1","C3"
2606,"C1","C1"
2607,"C1","C3"
2608,"C1","C2"
2609,"C1","C1"
2610,"C1","C1"
2611,"C1","C3"
2612,"C1","C1"
2613,"C1","C1"
2614,"C1","C2"
2615,"C1","C3"
2616,"C1","C1"
2617,"C1","C2"
2618,"C1","C3"
2619,"C1","C1"
2620,"C1","C1"
2621,"C1","C1"
2622,"C1","C1"
2623,"C1","C1"
2624,"C1","C2"
2625,"C1","C2"
2626,"C1","C1"
2627,"C1","C3"
2628,"C1","C1"
2629,"C1","C1"
2630,"C1","C3"
2631,"C1","C2"
2632,"C1","C2"
2633,"C1","C2"
2634,"C1","C1"
