"id","true","output"
"994","3:foliage","5:window"
"995","3:foliage","5:window"
"996","3:foliage","5:window"
"997","3:foliage","3:foliage"
"998","3:foliage","4:cement"
"999","3:foliage","3:foliage"
"1000","3:foliage","5:window"
"1001","3:foliage","3:foliage"
"1002","3:foliage","3:foliage"
"1003","3:foliage","5:window"
"1004","3:foliage","5:window"
"1005","3:foliage","4:cement"
"1006","3:foliage","3:foliage"
"1007","3:foliage","5:window"
"1008","3:foliage","5:window"
"1009","3:foliage","5:window"
"1010","1:brickfac","1:brickfac"
"1011","1:brickfac","1:brickfac"
"1012","1:brickfac","1:brickfac"
"1013","1:brickfac","1:brickfac"
"1014","1:brickfac","1:brickfac"
"1015","1:brickfac","4:cement"
"1016","1:brickfac","1:brickfac"
"1017","1:brickfac","1:brickfac"
"1018","1:brickfac","1:brickfac"
"1019","1:brickfac","1:brickfac"
"1020","1:brickfac","1:brickfac"
"1021","1:brickfac","1:brickfac"
"1022","1:brickfac","1:brickfac"
"1023","1:brickfac","1:brickfac"
"1024","1:brickfac","1:brickfac"
"1025","1:brickfac","1:brickfac"
"1026","1:brickfac","1:brickfac"
"1027","1:brickfac","1:brickfac"
"1028","1:brickfac","1:brickfac"
"1029","1:brickfac","1:brickfac"
"1030","5:window","5:window"
"1031","5:window","5:window"
"1032","5:window","5:window"
"1033","5:window","4:cement"
"1034","5:window","5:window"
"1035","5:window","5:window"
"1036","5:window","5:window"
"1037","5:window","5:window"
"1038","5:window","5:window"
"1039","5:window","1:brickfac"
"1040","5:window","5:window"
"1041","5:window","5:window"
"1042","5:window","5:window"
"1043","5:window","5:window"
"1044","5:window","5:window"
"1045","5:window","1:brickfac"
"1046","5:window","5:window"
"1047","5:window","5:window"
"1048","5:window","5:window"
"1049","5:window","5:window"
"1050","5:window","5:window"
"1051","7:grass","7:grass"
"1052","7:grass","7:grass"
"1053","7:grass","7:grass"
"1054","7:grass","7:grass"
"1055","7:grass","7:grass"
"1056","7:grass","7:grass"
"1057","7:grass","7:grass"
"1058","7:grass","7:grass"
"1059","7:grass","7:grass"
"1060","7:grass","7:grass"
"1061","7:grass","7:grass"
"1062","7:grass","7:grass"
"1063","7:grass","7:grass"
"1064","7:grass","7:grass"
"1065","7:grass","7:grass"
"1066","7:grass","7:grass"
"1067","7:grass","7:grass"
"1068","7:grass","7:grass"
"1069","7:grass","7:grass"
"1070","7:grass","7:grass"
"1071","2:sky","2:sky"
"1072","2:sky","2:sky"
"1073","2:sky","2:sky"
"1074","2:sky","2:sky"
"1075","2:sky","2:sky"
"1076","2:sky","2:sky"
"1077","2:sky","2:sky"
"1078","2:sky","2:sky"
"1079","2:sky","2:sky"
"1080","2:sky","2:sky"
"1081","2:sky","2:sky"
"1082","2:sky","2:sky"
"1083","2:sky","2:sky"
"1084","2:sky","2:sky"
"1085","2:sky","2:sky"
"1086","2:sky","2:sky"
"1087","2:sky","2:sky"
"1088","2:sky","2:sky"
"1089","2:sky","2:sky"
"1090","2:sky","2:sky"
"1091","2:sky","2:sky"
"1092","2:sky","2:sky"
"1093","6:path","6:path"
"1094","6:path","6:path"
"1095","6:path","6:path"
"1096","6:path","6:path"
"1097","6:path","6:path"
"1098","6:path","6:path"
"1099","6:path","6:path"
"1100","6:path","6:path"
"1101","6:path","6:path"
"1102","6:path","6:path"
"1103","6:path","6:path"
"1104","6:path","6:path"
"1105","6:path","6:path"
"1106","6:path","6:path"
"1107","6:path","6:path"
"1108","6:path","6:path"
"1109","6:path","6:path"
"1110","6:path","6:path"
"1111","6:path","6:path"
"1112","6:path","6:path"
"1113","6:path","6:path"
"1114","6:path","6:path"
"1115","6:path","6:path"
"1116","6:path","6:path"
"1117","4:cement","4:cement"
"1118","4:cement","1:brickfac"
"1119","4:cement","4:cement"
"1120","4:cement","4:cement"
"1121","4:cement","4:cement"
"1122","4:cement","3:foliage"
"1123","4:cement","4:cement"
"1124","4:cement","4:cement"
"1125","4:cement","4:cement"
"1126","4:cement","5:window"
"1127","4:cement","4:cement"
"1128","4:cement","4:cement"
"1129","4:cement","3:foliage"
"1130","4:cement","4:cement"
"1131","4:cement","4:cement"
"1132","4:cement","4:cement"
"1133","4:cement","4:cement"
"1134","4:cement","4:cement"
"1135","4:cement","4:cement"
"1136","4:cement","4:cement"
"1137","4:cement","1:brickfac"
"1138","4:cement","4:cement"
"1139","3:foliage","3:foliage"
"1140","3:foliage","5:window"
"1141","3:foliage","5:window"
"1142","3:foliage","5:window"
"1143","3:foliage","5:window"
"1144","3:foliage","5:window"
"1145","3:foliage","5:window"
"1146","3:foliage","3:foliage"
"1147","3:foliage","3:foliage"
"1148","3:foliage","3:foliage"
"1149","3:foliage","5:window"
"1150","3:foliage","5:window"
"1151","3:foliage","5:window"
"1152","3:foliage","5:window"
"1153","3:foliage","5:window"
"1154","3:foliage","5:window"
"1155","3:foliage","5:window"
"1156","3:foliage","5:window"
"1157","3:foliage","5:window"
"1158","3:foliage","5:window"
"1159","3:foliage","5:window"
"1160","1:brickfac","1:brickfac"
"1161","1:brickfac","1:brickfac"
"1162","1:brickfac","1:brickfac"
"1163","1:brickfac","1:brickfac"
"1164","1:brickfac","1:brickfac"
"1165","1:brickfac","1:brickfac"
"1166","1:brickfac","1:brickfac"
"1167","1:brickfac","1:brickfac"
"1168","1:brickfac","1:brickfac"
"1169","1:brickfac","1:brickfac"
"1170","1:brickfac","1:brickfac"
"1171","1:brickfac","1:brickfac"
"1172","1:brickfac","1:brickfac"
"1173","1:brickfac","1:brickfac"
"1174","1:brickfac","1:brickfac"
"1175","1:brickfac","1:brickfac"
"1176","1:brickfac","1:brickfac"
"1177","1:brickfac","1:brickfac"
"1178","1:brickfac","1:brickfac"
"1179","1:brickfac","1:brickfac"
"1180","5:window","5:window"
"1181","5:window","4:cement"
"1182","5:window","1:brickfac"
"1183","5:window","5:window"
"1184","5:window","5:window"
"1185","5:window","1:brickfac"
"1186","5:window","1:brickfac"
"1187","5:window","3:foliage"
"1188","5:window","5:window"
"1189","5:window","1:brickfac"
"1190","5:window","5:window"
"1191","5:window","5:window"
"1192","5:window","5:window"
"1193","5:window","5:window"
"1194","5:window","5:window"
"1195","5:window","3:foliage"
"1196","5:window","5:window"
"1197","5:window","5:window"
"1198","5:window","5:window"
"1199","5:window","5:window"
"1200","5:window","5:window"
"1201","7:grass","7:grass"
"1202","7:grass","7:grass"
"1203","7:grass","7:grass"
"1204","7:grass","7:grass"
"1205","7:grass","7:grass"
"1206","7:grass","7:grass"
"1207","7:grass","7:grass"
"1208","7:grass","7:grass"
"1209","7:grass","7:grass"
"1210","7:grass","7:grass"
"1211","7:grass","7:grass"
"1212","7:grass","7:grass"
"1213","7:grass","7:grass"
"1214","7:grass","7:grass"
"1215","7:grass","7:grass"
"1216","7:grass","7:grass"
"1217","7:grass","7:grass"
"1218","7:grass","7:grass"
"1219","7:grass","7:grass"
"1220","7:grass","7:grass"
"1221","2:sky","2:sky"
"1222","2:sky","2:sky"
"1223","2:sky","2:sky"
"1224","2:sky","2:sky"
"1225","2:sky","2:sky"
"1226","2:sky","2:sky"
"1227","2:sky","2:sky"
"1228","2:sky","2:sky"
"1229","2:sky","2:sky"
"1230","2:sky","2:sky"
"1231","2:sky","2:sky"
"1232","2:sky","2:sky"
"1233","2:sky","2:sky"
"1234","2:sky","2:sky"
"1235","2:sky","2:sky"
"1236","2:sky","2:sky"
"1237","2:sky","2:sky"
"1238","2:sky","2:sky"
"1239","2:sky","2:sky"
"1240","2:sky","2:sky"
"1241","2:sky","2:sky"
"1242","2:sky","2:sky"
"1243","6:path","6:path"
"1244","6:path","6:path"
"1245","6:path","6:path"
"1246","6:path","6:path"
"1247","6:path","6:path"
"1248","6:path","4:cement"
"1249","6:path","4:cement"
"1250","6:path","6:path"
"1251","6:path","6:path"
"1252","6:path","6:path"
"1253","6:path","6:path"
"1254","6:path","6:path"
"1255","6:path","6:path"
"1256","6:path","6:path"
"1257","6:path","6:path"
"1258","6:path","6:path"
"1259","6:path","6:path"
"1260","6:path","6:path"
"1261","6:path","6:path"
"1262","6:path","6:path"
"1263","6:path","6:path"
"1264","6:path","6:path"
"1265","6:path","6:path"
"1266","6:path","6:path"
"1267","4:cement","4:cement"
"1268","4:cement","4:cement"
"1269","4:cement","4:cement"
"1270","4:cement","4:cement"
"1271","4:cement","6:path"
"1272","4:cement","1:brickfac"
"1273","4:cement","4:cement"
"1274","4:cement","4:cement"
"1275","4:cement","4:cement"
"1276","4:cement","4:cement"
"1277","4:cement","5:window"
"1278","4:cement","4:cement"
"1279","4:cement","4:cement"
"1280","4:cement","4:cement"
"1281","4:cement","1:brickfac"
"1282","4:cement","4:cement"
"1283","4:cement","4:cement"
"1284","4:cement","4:cement"
"1285","4:cement","1:brickfac"
"1286","4:cement","4:cement"
"1287","4:cement","4:cement"
"1288","4:cement","3:foliage"
"1289","3:foliage","1:brickfac"
"1290","3:foliage","5:window"
"1291","3:foliage","3:foliage"
"1292","3:foliage","3:foliage"
"1293","3:foliage","3:foliage"
"1294","3:foliage","5:window"
"1295","3:foliage","3:foliage"
"1296","3:foliage","3:foliage"
"1297","3:foliage","5:window"
"1298","3:foliage","5:window"
"1299","3:foliage","5:window"
"1300","3:foliage","5:window"
"1301","3:foliage","5:window"
"1302","3:foliage","5:window"
"1303","3:foliage","5:window"
"1304","3:foliage","3:foliage"
"1305","3:foliage","3:foliage"
"1306","3:foliage","5:window"
"1307","3:foliage","5:window"
"1308","3:foliage","5:window"
"1309","3:foliage","5:window"
"1310","1:brickfac","1:brickfac"
"1311","1:brickfac","1:brickfac"
"1312","1:brickfac","1:brickfac"
"1313","1:brickfac","1:brickfac"
"1314","1:brickfac","1:brickfac"
"1315","1:brickfac","1:brickfac"
"1316","1:brickfac","1:brickfac"
"1317","1:brickfac","1:brickfac"
"1318","1:brickfac","1:brickfac"
"1319","1:brickfac","1:brickfac"
"1320","1:brickfac","1:brickfac"
"1321","1:brickfac","1:brickfac"
"1322","1:brickfac","1:brickfac"
"1323","1:brickfac","1:brickfac"
"1324","1:brickfac","1:brickfac"
"1325","1:brickfac","1:brickfac"
"1326","1:brickfac","1:brickfac"
"1327","1:brickfac","1:brickfac"
"1328","1:brickfac","1:brickfac"
"1329","1:brickfac","1:brickfac"
"1330","5:window","5:window"
"1331","5:window","5:window"
"1332","5:window","5:window"
"1333","5:window","5:window"
"1334","5:window","5:window"
"1335","5:window","5:window"
"1336","5:window","5:window"
"1337","5:window","5:window"
"1338","5:window","1:brickfac"
"1339","5:window","5:window"
"1340","5:window","1:brickfac"
"1341","5:window","5:window"
"1342","5:window","1:brickfac"
"1343","5:window","1:brickfac"
"1344","5:window","5:window"
"1345","5:window","5:window"
"1346","5:window","5:window"
"1347","5:window","5:window"
"1348","5:window","5:window"
"1349","5:window","1:brickfac"
"1350","5:window","5:window"
"1351","7:grass","7:grass"
"1352","7:grass","7:grass"
"1353","7:grass","7:grass"
"1354","7:grass","7:grass"
"1355","7:grass","7:grass"
"1356","7:grass","7:grass"
"1357","7:grass","7:grass"
"1358","7:grass","7:grass"
"1359","7:grass","7:grass"
"1360","7:grass","7:grass"
"1361","7:grass","7:grass"
"1362","7:grass","7:grass"
"1363","7:grass","7:grass"
"1364","7:grass","7:grass"
"1365","7:grass","7:grass"
"1366","7:grass","7:grass"
"1367","7:grass","7:grass"
"1368","7:grass","7:grass"
"1369","7:grass","7:grass"
"1370","7:grass","7:grass"
"1371","2:sky","2:sky"
"1372","2:sky","2:sky"
"1373","2:sky","2:sky"
"1374","2:sky","2:sky"
"1375","2:sky","2:sky"
"1376","2:sky","2:sky"
"1377","2:sky","2:sky"
"1378","2:sky","2:sky"
"1379","2:sky","2:sky"
"1380","2:sky","2:sky"
"1381","2:sky","2:sky"
"1382","2:sky","2:sky"
"1383","2:sky","2:sky"
"1384","2:sky","2:sky"
"1385","2:sky","2:sky"
"1386","2:sky","2:sky"
"1387","2:sky","2:sky"
"1388","2:sky","2:sky"
"1389","2:sky","2:sky"
"1390","2:sky","2:sky"
"1391","2:sky","2:sky"
"1392","2:sky","2:sky"
"1393","6:path","6:path"
"1394","6:path","6:path"
"1395","6:path","6:path"
"1396","6:path","6:path"
"1397","6:path","6:path"
"1398","6:path","6:path"
"1399","6:path","6:path"
"1400","6:path","6:path"
"1401","6:path","6:path"
"1402","6:path","6:path"
"1403","6:path","6:path"
"1404","6:path","6:path"
"1405","6:path","6:path"
"1406","6:path","6:path"
"1407","6:path","6:path"
"1408","6:path","6:path"
"1409","6:path","6:path"
"1410","6:path","6:path"
"1411","6:path","6:path"
"1412","6:path","6:path"
"1413","6:path","6:path"
"1414","6:path","6:path"
"1415","6:path","6:path"
"1416","6:path","6:path"
"1417","4:cement","4:cement"
"1418","4:cement","1:brickfac"
"1419","4:cement","4:cement"
"1420","4:cement","1:brickfac"
"1421","4:cement","4:cement"
"1422","4:cement","1:brickfac"
"1423","4:cement","1:brickfac"
"1424","4:cement","4:cement"
"1425","4:cement","4:cement"
"1426","4:cement","4:cement"
"1427","4:cement","4:cement"
"1428","4:cement","4:cement"
"1429","4:cement","4:cement"
"1430","4:cement","4:cement"
"1431","4:cement","4:cement"
"1432","4:cement","4:cement"
"1433","4:cement","4:cement"
"1434","4:cement","4:cement"
"1435","4:cement","4:cement"
"1436","4:cement","4:cement"
"1437","4:cement","4:cement"
"1438","4:cement","4:cement"
"1439","3:foliage","1:brickfac"
"1440","3:foliage","5:window"
"1441","3:foliage","5:window"
"1442","3:foliage","5:window"
"1443","3:foliage","3:foliage"
"1444","3:foliage","3:foliage"
"1445","3:foliage","5:window"
"1446","3:foliage","5:window"
"1447","3:foliage","5:window"
"1448","3:foliage","5:window"
"1449","3:foliage","5:window"
"1450","3:foliage","5:window"
"1451","3:foliage","3:foliage"
"1452","3:foliage","5:window"
"1453","3:foliage","5:window"
"1454","3:foliage","5:window"
"1455","3:foliage","5:window"
"1456","3:foliage","3:foliage"
"1457","3:foliage","5:window"
"1458","3:foliage","5:window"
"1459","3:foliage","5:window"
"1460","1:brickfac","1:brickfac"
"1461","1:brickfac","1:brickfac"
"1462","1:brickfac","1:brickfac"
"1463","1:brickfac","1:brickfac"
"1464","1:brickfac","1:brickfac"
"1465","1:brickfac","1:brickfac"
"1466","1:brickfac","1:brickfac"
"1467","1:brickfac","5:window"
"1468","1:brickfac","1:brickfac"
"1469","1:brickfac","5:window"
"1470","1:brickfac","1:brickfac"
"1471","1:brickfac","1:brickfac"
"1472","1:brickfac","1:brickfac"
"1473","1:brickfac","1:brickfac"
"1474","1:brickfac","1:brickfac"
"1475","1:brickfac","1:brickfac"
"1476","1:brickfac","1:brickfac"
"1477","1:brickfac","1:brickfac"
"1478","1:brickfac","1:brickfac"
"1479","1:brickfac","1:brickfac"
"1480","5:window","4:cement"
"1481","5:window","5:window"
"1482","5:window","1:brickfac"
"1483","5:window","5:window"
"1484","5:window","3:foliage"
"1485","5:window","5:window"
"1486","5:window","5:window"
"1487","5:window","5:window"
"1488","5:window","1:brickfac"
"1489","5:window","5:window"
"1490","5:window","5:window"
"1491","5:window","5:window"
"1492","5:window","1:brickfac"
"1493","5:window","5:window"
"1494","5:window","4:cement"
"1495","5:window","5:window"
"1496","5:window","4:cement"
"1497","5:window","5:window"
"1498","5:window","5:window"
"1499","5:window","5:window"
"1500","5:window","4:cement"
"1501","7:grass","7:grass"
"1502","7:grass","7:grass"
"1503","7:grass","7:grass"
"1504","7:grass","5:window"
"1505","7:grass","7:grass"
"1506","7:grass","7:grass"
"1507","7:grass","7:grass"
"1508","7:grass","7:grass"
"1509","7:grass","7:grass"
"1510","7:grass","7:grass"
"1511","7:grass","7:grass"
"1512","7:grass","7:grass"
"1513","7:grass","7:grass"
"1514","4:cement","4:cement"
"1515","4:cement","4:cement"
"1516","4:cement","5:window"
"1517","4:cement","4:cement"
"1518","4:cement","4:cement"
"1519","4:cement","4:cement"
"1520","4:cement","4:cement"
"1521","4:cement","4:cement"
"1522","4:cement","4:cement"
"1523","4:cement","5:window"
"1524","4:cement","4:cement"
"1525","3:foliage","3:foliage"
"1526","3:foliage","5:window"
"1527","3:foliage","5:window"
"1528","3:foliage","3:foliage"
"1529","3:foliage","5:window"
"1530","3:foliage","5:window"
"1531","3:foliage","3:foliage"
"1532","3:foliage","5:window"
"1533","3:foliage","3:foliage"
"1534","3:foliage","5:window"
"1535","3:foliage","5:window"
"1536","3:foliage","3:foliage"
"1537","6:path","6:path"
"1538","6:path","6:path"
"1539","6:path","6:path"
"1540","6:path","6:path"
"1541","6:path","6:path"
"1542","6:path","6:path"
"1543","6:path","6:path"
"1544","6:path","6:path"
"1545","6:path","6:path"
"1546","1:brickfac","1:brickfac"
"1547","1:brickfac","1:brickfac"
"1548","1:brickfac","1:brickfac"
"1549","1:brickfac","1:brickfac"
"1550","1:brickfac","1:brickfac"
"1551","1:brickfac","1:brickfac"
"1552","1:brickfac","1:brickfac"
"1553","1:brickfac","1:brickfac"
"1554","1:brickfac","1:brickfac"
"1555","1:brickfac","1:brickfac"
"1556","1:brickfac","1:brickfac"
"1557","1:brickfac","1:brickfac"
"1558","1:brickfac","1:brickfac"
"1559","5:window","5:window"
"1560","5:window","5:window"
"1561","5:window","5:window"
"1562","5:window","5:window"
"1563","5:window","5:window"
"1564","5:window","4:cement"
"1565","5:window","5:window"
"1566","5:window","5:window"
"1567","5:window","5:window"
"1568","5:window","5:window"
"1569","5:window","3:foliage"
"1570","5:window","1:brickfac"
"1571","2:sky","2:sky"
"1572","2:sky","2:sky"
"1573","2:sky","2:sky"
"1574","2:sky","2:sky"
"1575","2:sky","2:sky"
"1576","2:sky","2:sky"
"1577","2:sky","2:sky"
"1578","2:sky","2:sky"
"1579","2:sky","2:sky"
"1580","2:sky","2:sky"
"1581","2:sky","2:sky"
"1582","7:grass","7:grass"
"1583","7:grass","7:grass"
"1584","7:grass","7:grass"
"1585","7:grass","7:grass"
"1586","7:grass","7:grass"
"1587","7:grass","7:grass"
"1588","7:grass","7:grass"
"1589","7:grass","7:grass"
"1590","7:grass","7:grass"
"1591","7:grass","7:grass"
"1592","7:grass","7:grass"
"1593","7:grass","7:grass"
"1594","7:grass","1:brickfac"
"1595","4:cement","4:cement"
"1596","4:cement","4:cement"
"1597","4:cement","4:cement"
"1598","4:cement","5:window"
"1599","4:cement","4:cement"
"1600","4:cement","4:cement"
"1601","4:cement","4:cement"
"1602","4:cement","1:brickfac"
"1603","4:cement","4:cement"
"1604","4:cement","4:cement"
"1605","4:cement","5:window"
"1606","3:foliage","4:cement"
"1607","3:foliage","1:brickfac"
"1608","3:foliage","3:foliage"
"1609","3:foliage","5:window"
"1610","3:foliage","3:foliage"
"1611","3:foliage","3:foliage"
"1612","3:foliage","3:foliage"
"1613","3:foliage","3:foliage"
"1614","3:foliage","1:brickfac"
"1615","3:foliage","3:foliage"
"1616","3:foliage","3:foliage"
"1617","3:foliage","3:foliage"
"1618","6:path","6:path"
"1619","6:path","6:path"
"1620","6:path","6:path"
"1621","6:path","6:path"
"1622","6:path","6:path"
"1623","6:path","6:path"
"1624","6:path","6:path"
"1625","6:path","6:path"
"1626","6:path","6:path"
"1627","1:brickfac","1:brickfac"
"1628","1:brickfac","1:brickfac"
"1629","1:brickfac","1:brickfac"
"1630","1:brickfac","1:brickfac"
"1631","1:brickfac","1:brickfac"
"1632","1:brickfac","1:brickfac"
"1633","1:brickfac","1:brickfac"
"1634","1:brickfac","1:brickfac"
"1635","1:brickfac","1:brickfac"
"1636","1:brickfac","1:brickfac"
"1637","1:brickfac","1:brickfac"
"1638","1:brickfac","1:brickfac"
"1639","1:brickfac","1:brickfac"
"1640","5:window","5:window"
"1641","5:window","5:window"
"1642","5:window","5:window"
"1643","5:window","1:brickfac"
"1644","5:window","5:window"
"1645","5:window","1:brickfac"
"1646","5:window","5:window"
"1647","5:window","3:foliage"
"1648","5:window","4:cement"
"1649","5:window","5:window"
"1650","5:window","5:window"
"1651","5:window","5:window"
"1652","2:sky","2:sky"
"1653","2:sky","2:sky"
"1654","2:sky","2:sky"
"1655","2:sky","2:sky"
"1656","2:sky","2:sky"
"1657","2:sky","2:sky"
"1658","2:sky","2:sky"
"1659","2:sky","2:sky"
"1660","2:sky","2:sky"
"1661","2:sky","2:sky"
"1662","2:sky","2:sky"
"1663","7:grass","7:grass"
"1664","7:grass","7:grass"
"1665","7:grass","7:grass"
"1666","7:grass","7:grass"
"1667","7:grass","7:grass"
"1668","7:grass","7:grass"
"1669","7:grass","7:grass"
"1670","7:grass","7:grass"
"1671","7:grass","7:grass"
"1672","7:grass","5:window"
"1673","7:grass","7:grass"
"1674","7:grass","7:grass"
"1675","7:grass","7:grass"
"1676","4:cement","4:cement"
"1677","4:cement","4:cement"
"1678","4:cement","6:path"
"1679","4:cement","4:cement"
"1680","4:cement","4:cement"
"1681","4:cement","4:cement"
"1682","4:cement","4:cement"
"1683","4:cement","4:cement"
"1684","4:cement","4:cement"
"1685","4:cement","4:cement"
"1686","4:cement","4:cement"
"1687","3:foliage","3:foliage"
"1688","3:foliage","3:foliage"
"1689","3:foliage","4:cement"
"1690","3:foliage","3:foliage"
"1691","3:foliage","3:foliage"
"1692","3:foliage","3:foliage"
"1693","3:foliage","3:foliage"
"1694","3:foliage","3:foliage"
"1695","3:foliage","3:foliage"
"1696","3:foliage","3:foliage"
"1697","3:foliage","3:foliage"
"1698","3:foliage","3:foliage"
"1699","6:path","6:path"
"1700","6:path","6:path"
"1701","6:path","6:path"
"1702","6:path","6:path"
"1703","6:path","6:path"
"1704","6:path","6:path"
"1705","6:path","6:path"
"1706","6:path","6:path"
"1707","6:path","6:path"
"1708","1:brickfac","1:brickfac"
"1709","1:brickfac","1:brickfac"
"1710","1:brickfac","1:brickfac"
"1711","1:brickfac","1:brickfac"
"1712","1:brickfac","1:brickfac"
"1713","1:brickfac","1:brickfac"
"1714","1:brickfac","1:brickfac"
"1715","1:brickfac","1:brickfac"
"1716","1:brickfac","1:brickfac"
"1717","1:brickfac","1:brickfac"
"1718","1:brickfac","1:brickfac"
"1719","1:brickfac","1:brickfac"
"1720","1:brickfac","1:brickfac"
"1721","5:window","4:cement"
"1722","5:window","5:window"
"1723","5:window","4:cement"
"1724","5:window","5:window"
"1725","5:window","4:cement"
"1726","5:window","5:window"
"1727","5:window","5:window"
"1728","5:window","1:brickfac"
"1729","5:window","5:window"
"1730","5:window","5:window"
"1731","5:window","1:brickfac"
"1732","5:window","5:window"
"1733","2:sky","2:sky"
"1734","2:sky","2:sky"
"1735","2:sky","2:sky"
"1736","2:sky","2:sky"
"1737","2:sky","4:cement"
"1738","2:sky","2:sky"
"1739","2:sky","2:sky"
"1740","2:sky","2:sky"
"1741","2:sky","2:sky"
"1742","2:sky","2:sky"
"1743","2:sky","2:sky"
"1744","7:grass","7:grass"
"1745","7:grass","7:grass"
"1746","7:grass","7:grass"
"1747","7:grass","7:grass"
"1748","7:grass","7:grass"
"1749","7:grass","7:grass"
"1750","7:grass","7:grass"
"1751","7:grass","7:grass"
"1752","7:grass","7:grass"
"1753","7:grass","7:grass"
"1754","7:grass","7:grass"
"1755","7:grass","7:grass"
"1756","4:cement","4:cement"
"1757","4:cement","4:cement"
"1758","4:cement","4:cement"
"1759","4:cement","4:cement"
"1760","4:cement","4:cement"
"1761","4:cement","4:cement"
"1762","4:cement","4:cement"
"1763","4:cement","4:cement"
"1764","4:cement","4:cement"
"1765","4:cement","4:cement"
"1766","4:cement","4:cement"
"1767","3:foliage","3:foliage"
"1768","3:foliage","5:window"
"1769","3:foliage","3:foliage"
"1770","3:foliage","5:window"
"1771","3:foliage","5:window"
"1772","3:foliage","3:foliage"
"1773","3:foliage","5:window"
"1774","3:foliage","5:window"
"1775","3:foliage","3:foliage"
"1776","3:foliage","5:window"
"1777","3:foliage","5:window"
"1778","3:foliage","5:window"
"1779","3:foliage","3:foliage"
"1780","6:path","4:cement"
"1781","6:path","6:path"
"1782","6:path","6:path"
"1783","6:path","6:path"
"1784","6:path","6:path"
"1785","6:path","6:path"
"1786","6:path","6:path"
"1787","6:path","6:path"
"1788","6:path","6:path"
"1789","1:brickfac","1:brickfac"
"1790","1:brickfac","1:brickfac"
"1791","1:brickfac","1:brickfac"
"1792","1:brickfac","1:brickfac"
"1793","1:brickfac","1:brickfac"
"1794","1:brickfac","1:brickfac"
"1795","1:brickfac","1:brickfac"
"1796","1:brickfac","1:brickfac"
"1797","1:brickfac","1:brickfac"
"1798","1:brickfac","1:brickfac"
"1799","1:brickfac","1:brickfac"
"1800","1:brickfac","1:brickfac"
"1801","1:brickfac","1:brickfac"
"1802","5:window","5:window"
"1803","5:window","1:brickfac"
"1804","5:window","5:window"
"1805","5:window","5:window"
"1806","5:window","3:foliage"
"1807","5:window","5:window"
"1808","5:window","5:window"
"1809","5:window","5:window"
"1810","5:window","4:cement"
"1811","5:window","5:window"
"1812","5:window","3:foliage"
"1813","5:window","3:foliage"
"1814","2:sky","2:sky"
"1815","2:sky","2:sky"
"1816","2:sky","2:sky"
"1817","2:sky","2:sky"
"1818","2:sky","2:sky"
"1819","2:sky","2:sky"
"1820","2:sky","2:sky"
"1821","2:sky","2:sky"
"1822","2:sky","2:sky"
"1823","2:sky","2:sky"
"1824","2:sky","2:sky"
"1825","7:grass","7:grass"
"1826","7:grass","7:grass"
"1827","7:grass","7:grass"
"1828","7:grass","7:grass"
"1829","7:grass","7:grass"
"1830","7:grass","7:grass"
"1831","7:grass","7:grass"
"1832","7:grass","7:grass"
"1833","7:grass","7:grass"
"1834","7:grass","7:grass"
"1835","7:grass","7:grass"
"1836","7:grass","7:grass"
"1837","4:cement","4:cement"
"1838","4:cement","4:cement"
"1839","4:cement","4:cement"
"1840","4:cement","4:cement"
"1841","4:cement","4:cement"
"1842","4:cement","4:cement"
"1843","4:cement","6:path"
"1844","4:cement","4:cement"
"1845","4:cement","4:cement"
"1846","4:cement","4:cement"
"1847","4:cement","4:cement"
"1848","3:foliage","3:foliage"
"1849","3:foliage","5:window"
"1850","3:foliage","5:window"
"1851","3:foliage","3:foliage"
"1852","3:foliage","3:foliage"
"1853","3:foliage","5:window"
"1854","3:foliage","3:foliage"
"1855","3:foliage","3:foliage"
"1856","3:foliage","3:foliage"
"1857","3:foliage","5:window"
"1858","3:foliage","3:foliage"
"1859","3:foliage","3:foliage"
"1860","3:foliage","3:foliage"
"1861","6:path","6:path"
"1862","6:path","6:path"
"1863","6:path","6:path"
"1864","6:path","6:path"
"1865","6:path","6:path"
"1866","6:path","6:path"
"1867","6:path","6:path"
"1868","6:path","6:path"
"1869","6:path","6:path"
"1870","1:brickfac","1:brickfac"
"1871","1:brickfac","1:brickfac"
"1872","1:brickfac","1:brickfac"
"1873","1:brickfac","1:brickfac"
"1874","1:brickfac","1:brickfac"
"1875","1:brickfac","1:brickfac"
"1876","1:brickfac","1:brickfac"
"1877","1:brickfac","1:brickfac"
"1878","1:brickfac","1:brickfac"
"1879","1:brickfac","1:brickfac"
"1880","1:brickfac","1:brickfac"
"1881","1:brickfac","1:brickfac"
"1882","5:window","5:window"
"1883","5:window","5:window"
"1884","5:window","5:window"
"1885","5:window","5:window"
"1886","5:window","1:brickfac"
"1887","5:window","5:window"
"1888","5:window","5:window"
"1889","5:window","5:window"
"1890","5:window","1:brickfac"
"1891","5:window","5:window"
"1892","5:window","3:foliage"
"1893","5:window","5:window"
"1894","5:window","1:brickfac"
"1895","2:sky","2:sky"
"1896","2:sky","2:sky"
"1897","2:sky","2:sky"
"1898","2:sky","2:sky"
"1899","2:sky","2:sky"
"1900","2:sky","2:sky"
"1901","2:sky","2:sky"
"1902","2:sky","2:sky"
"1903","2:sky","2:sky"
"1904","2:sky","2:sky"
"1905","2:sky","2:sky"
"1906","7:grass","7:grass"
